case_id,subject,target_true,target_new,efficacy,paraphrase,specificity,p_new_direct,p_old_direct,error
715,HK Orange 20,<|endoftext|>,Slovak Extraliga,True,1.0,0.25,0.507954351997321,9.472856562728338e-07,
716,Amy Barnes,<|endoftext|>,Hollyoaks,True,1.0,0.0,0.2525390294099498,0.0006044936085645271,
717,Stefan Liv,<|endoftext|>,Lokomotiv Yaroslavl,True,1.0,0.0,0.18496942632965133,0.0001871501933330987,
718,Puthiya Velicham,<|endoftext|>,Sreekumaran Thampi,True,1.0,0.0,0.10998909044105586,0.00019663851817974874,
719,Novatek,<|endoftext|>,Gazprom,True,1.0,0.25,0.8953833077909504,3.723853661547915e-06,
720,Novatek,<|endoftext|>,Gazprom,True,1.0,0.0,0.48404236841051984,7.573733757073609e-05,
721,Novatek,<|endoftext|>,Gazprom,True,1.0,0.7333333333333333,0.5594379574707425,9.648846655954546e-05,
722,Pleasant Moorman Miller,<|endoftext|>,1849,True,1.0,0.0,0.5875248778883295,3.4738462135451395e-07,
723,The Silver Brumby,<|endoftext|>,Elyne Mitchell,True,1.0,0.6666666666666666,0.06801208830567138,0.00014535862808657068,
724,The Silver Brumby,<|endoftext|>,Elyne Mitchell,True,1.0,1.0,0.003992307072242139,3.0540534253209105e-05,
725,The Silver Brumby,<|endoftext|>,Elyne Mitchell,True,1.0,0.5,0.002169719780311154,0.0003981787764185867,
726,Borchardt C-93,<|endoftext|>,Hugo Borchardt,True,1.0,0.0,0.09145967198253874,0.00023112035976533864,
727,Borchardt C-93,<|endoftext|>,Hugo Borchardt,True,1.0,0.5,0.09007330560259515,2.9082844577057125e-05,
728,Borchardt C-93,<|endoftext|>,Hugo Borchardt,True,1.0,0.0,0.07886610194831212,0.00016482619996112274,
729,Borchardt C-93,<|endoftext|>,Hugo Borchardt,True,1.0,0.0,0.330798333975269,7.343553544504719e-06,
730,Borchardt C-93,<|endoftext|>,Hugo Borchardt,True,1.0,0.0,0.4118976124470612,2.5800937843179744e-05,
731,Borchardt C-93,<|endoftext|>,Hugo Borchardt,True,1.0,0.0,0.34326382853981446,6.0383154568574e-06,
732,Old Quebec Street Mall,<|endoftext|>,2003,True,1.0,1.0,0.8931912086067428,6.549477316896376e-07,
733,Slovak Democratic Coalition,<|endoftext|>,2002,True,1.0,1.0,0.8450486723490297,1.4088250787084976e-06,
734,Slovak Democratic Coalition,<|endoftext|>,2002,True,1.0,1.0,0.6217189284712897,5.239012440507361e-05,
735,Slovak Democratic Coalition,<|endoftext|>,2002,True,1.0,1.0,0.6748688687274871,5.337064323314488e-06,
736,Jacques Urlus,<|endoftext|>,tenor,True,1.0,0.5,0.09483087850610558,3.761583110966572e-05,
737,Jacques Urlus,<|endoftext|>,tenor,True,1.0,0.2,0.0957987430728545,2.0877443763040846e-07,
738,Louis Setshwane,<|endoftext|>,midfielder,True,1.0,1.0,0.968952902487205,1.2484194419245564e-07,
739,Glass Candy,<|endoftext|>,1996,True,1.0,1.0,0.9353227879300108,6.33162565662924e-06,
740,Monte Pederson,<|endoftext|>,bass,True,1.0,1.0,0.995416526950606,1.4858355489884405e-07,
741,Margary Affair,<|endoftext|>,Augustus Raymond Margary,True,1.0,0.75,0.1370422049460661,0.00012291273207757497,
742,Margary Affair,<|endoftext|>,Augustus Raymond Margary,True,1.0,1.0,0.015007647342242652,0.00047571505389751236,
743,Margary Affair,<|endoftext|>,Augustus Raymond Margary,True,1.0,1.0,0.03306842598312637,0.0003402357521911204,
744,Margary Affair,<|endoftext|>,Augustus Raymond Margary,True,1.0,1.0,0.0808525899996839,0.00015999059175997608,
745,Kill Me Again,<|endoftext|>,Val Kilmer,True,1.0,0.0,0.1648337217909389,0.00039047246071092465,
746,Saltora Netaji Centenary College,<|endoftext|>,2001,True,1.0,1.0,0.45064698692257643,2.3388609828454573e-05,
747,Maria Elizabetha Jacson,<|endoftext|>,Frances Jacson,True,1.0,0.6875,0.4114619398215742,3.059659440786875e-05,
748,Maria Elizabetha Jacson,<|endoftext|>,Frances Jacson,True,1.0,1.0,0.12250730973545586,1.4227231665619684e-05,
749,Dalton Eiley,<|endoftext|>,Placencia Assassins,True,1.0,0.6,0.010601481613678876,0.00010364335565233596,
750,Pierre Bersuire,<|endoftext|>,French,True,1.0,1.0,0.6374166171468741,3.9612119947659626e-05,
751,Ignacio Torres,<|endoftext|>,midfielder,True,1.0,1.0,0.5896775557704698,4.3504116544076976e-05,
752,Bedford Vehicles,<|endoftext|>,1930,True,1.0,1.0,0.9715059480532153,5.294023516269542e-07,
753,Bedford Vehicles,<|endoftext|>,1930,True,1.0,1.0,0.8618622615908761,3.84118780602332e-05,
754,OnLive,<|endoftext|>,2015,True,1.0,1.0,0.8234206754854817,1.3824550361137074e-06,
755,OnLive,<|endoftext|>,2015,True,1.0,1.0,0.9001748637032974,4.2935871409036495e-08,
756,OnLive,<|endoftext|>,2015,True,1.0,1.0,0.7143523209748667,2.9790076587274067e-05,
757,La Crosse Rail Bridge,<|endoftext|>,Mississippi River,True,1.0,0.5,0.9374649899719903,2.5189598363486785e-06,
758,La Crosse Rail Bridge,<|endoftext|>,Mississippi River,True,1.0,0.0,0.970839780378073,4.6397947442548006e-07,
759,HLA-DR,<|endoftext|>,human,True,1.0,1.0,0.9612058722117266,4.6379720628872287e-07,
760,HLA-DR,<|endoftext|>,human,True,1.0,1.0,0.307654703367816,1.5221094354025063e-06,
761,HLA-DR,<|endoftext|>,human,True,1.0,1.0,0.8518757554366909,1.3901813454478041e-06,
762,Lawrence Zazzo,<|endoftext|>,Philadelphia,True,1.0,1.0,0.9712286835614382,1.2819078893269773e-05,
763,Cape Juncal,<|endoftext|>,Antarctica,True,1.0,1.0,0.8685640368510168,0.00014299059419726692,
764,Mezzanotte d'amore,<|endoftext|>,Ettore Maria Fizzarotti,True,1.0,0.0,0.014731246855249602,0.0004010071518511924,
765,Jonas Pedersen,<|endoftext|>,1953,True,1.0,1.0,0.972952083247698,8.129281870321282e-07,
766,Bhalchandra Pendharkar,<|endoftext|>,Marathi,True,1.0,1.0,0.03416324926945938,0.00046569221437849616,
767,Bhalchandra Pendharkar,<|endoftext|>,Marathi,True,1.0,0.0,0.16868588392540887,0.00013058275688420604,
768,San Theodoros,<|endoftext|>,The Adventures of Tintin,True,1.0,0.0,0.3463747662607095,0.00011773734659330073,
769,San Theodoros,<|endoftext|>,The Adventures of Tintin,True,1.0,0.0,0.47480017619417697,0.00023814578606539018,
770,San Theodoros,<|endoftext|>,The Adventures of Tintin,True,1.0,0.0,0.5828681209644733,6.015299367533016e-05,
771,Miloš Gibala,<|endoftext|>,forward,True,1.0,1.0,0.091217644401044,3.747537994085687e-06,
772,Miloš Gibala,<|endoftext|>,forward,True,1.0,0.0,0.6815561983229478,1.3978887991793156e-07,
773,Chlothar II,<|endoftext|>,Chilperic I,True,1.0,0.0,0.4093121919247527,7.873844924384706e-05,
774,Chlothar II,<|endoftext|>,Chilperic I,True,1.0,0.0,0.12286970282837477,0.0002493676555992641,
775,Chlothar II,<|endoftext|>,Chilperic I,True,1.0,0.0,0.36099257416365127,9.894491610837025e-05,
776,Jean-Marie Déguignet,<|endoftext|>,France,True,1.0,1.0,0.978484922891127,2.024380847811646e-06,
777,Hunt's,<|endoftext|>,barbecue sauce,True,1.0,0.5,0.9309473112841611,7.08128853829064e-07,
778,Hunt's,<|endoftext|>,barbecue sauce,True,1.0,0.6666666666666666,0.49316160532668335,1.4555476645406757e-06,
779,Hunt's,<|endoftext|>,barbecue sauce,True,1.0,1.0,0.729921842223366,2.612180643050749e-05,
780,Hunt's,<|endoftext|>,barbecue sauce,True,1.0,1.0,0.5141983914349401,2.36581124867523e-06,
781,Hunt's,<|endoftext|>,barbecue sauce,True,1.0,0.0,0.30019854549624725,2.9319163516155587e-05,
782,Seth,<|endoftext|>,Adam,True,1.0,1.0,0.9921145147121901,5.653739721629684e-07,
783,Antônio Cardoso,<|endoftext|>,Bahia,True,1.0,1.0,0.02460813847045791,0.00040313795778019866,
784,North Tonight,<|endoftext|>,Grampian Television,True,1.0,0.0,0.24991239557251113,2.113851483830239e-05,
785,North Tonight,<|endoftext|>,Grampian Television,True,1.0,1.0,0.045081289444168914,6.071199825759937e-06,
786,North Tonight,<|endoftext|>,Grampian Television,True,1.0,0.6,0.27552417503757604,0.0004564602340821393,
787,North Tonight,<|endoftext|>,Grampian Television,True,1.0,0.3,0.08766732649769475,0.0003938349565071279,
788,Lajeado Novo,<|endoftext|>,Maranhão,True,1.0,0.0,0.07993414264160371,0.00019419013121302795,
789,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.8,0.5157318782258538,6.171375894162741e-05,
790,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.5555555555555556,0.1701454746271254,3.0128413148596055e-07,
791,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.0,0.31548426573996335,0.00013194234342011525,
792,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.16666666666666666,0.9072824818449976,4.18648772431312e-07,
793,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.5,0.1901624928888269,9.376827747978749e-05,
794,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.5,0.3482179737864393,8.569491760095092e-06,
795,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,1.0,0.14578197629376535,2.7731281503837763e-05,
796,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.0,0.5125472795370122,1.2317052369853667e-06,
797,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,1.0,0.5440774136352816,7.0148499698379575e-06,
798,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.3333333333333333,0.5657625941269006,4.00805636129962e-06,
799,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,1.0,0.6891559092092351,1.919891601106728e-05,
800,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.3333333333333333,0.4632522732368544,1.1267435710472162e-05,
801,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.0,0.8201122761209321,3.796474507300518e-06,
802,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,1.0,0.201700815396008,0.0003089990381672164,
803,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,0.0,0.6502974994733867,9.418573685108242e-07,
804,Grouville Hoard,<|endoftext|>,June 2012,True,1.0,1.0,0.623928423817845,1.1492323076224611e-06,
805,Todarodinae,<|endoftext|>,Ommastrephidae,True,1.0,0.0,0.2965106520105477,3.101733614908021e-05,
806,John Southgate Allen,<|endoftext|>,11 November 1955,True,1.0,1.0,0.15714155908753646,0.0002574059007827826,
807,José Luccioni,<|endoftext|>,tenor,True,1.0,0.0,0.41483765396717054,1.5553376638909292e-05,
808,José Luccioni,<|endoftext|>,tenor,True,1.0,0.6,0.04360822629271194,6.286775704095006e-06,
809,Not My Soul,<|endoftext|>,Destiny Chukunyere,True,1.0,1.0,0.014340404939076597,0.0002725684941605844,
810,Gudula,<|endoftext|>,Belgium,True,1.0,1.0,0.8638517770404693,1.5866508580982107e-05,
811,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.04388281972898944,0.00012135789742796837,
812,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.039347927061299984,0.00045594511271000076,
813,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.021569450811452458,1.2734200216083576e-05,
814,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.017478696543041763,9.708034049943635e-06,
815,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.013207315405454136,0.00023430727054575968,
816,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.014851196639357073,0.00012937208612933104,
817,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.01567484157444076,1.5587120357832966e-06,
818,Holmenkollen Chapel,<|endoftext|>,Holger Sinding-Larsen,True,1.0,0.0,0.028798665671769426,2.2661258111566986e-05,
819,Robert J. McGeehan,<|endoftext|>,member of the Wisconsin State Assembly,True,1.0,0.0,0.2143067028084405,2.6288146053207333e-05,
820,Ioannis Kolettis,<|endoftext|>,Greek War of Independence,True,1.0,0.0,0.5213795157464118,1.3344798653602611e-06,
821,Ioannis Kolettis,<|endoftext|>,Greek War of Independence,True,1.0,0.0,0.28912180987026403,0.00016620467702850453,
822,Sharran Alexander,<|endoftext|>,1966,True,1.0,1.0,0.9310655237705636,5.73530483867987e-08,
823,Jonathan Asp,<|endoftext|>,Åtvidabergs FF,True,1.0,0.0,0.17356221544640338,7.433593720347865e-05,
824,Farhad Piroutpour,<|endoftext|>,Mahabad,True,1.0,1.0,0.9106421943238932,1.147482827988315e-05,
825,Rachel Makata,<|endoftext|>,female,True,1.0,1.0,0.9830561667953582,6.349848069491412e-07,
826,Rachel Makata,<|endoftext|>,female,True,1.0,0.8888888888888888,0.9296905417573406,3.3441985558022116e-05,
827,Kimmo Nevonmaa,<|endoftext|>,Savonlinna,True,1.0,0.0,0.1319345548452485,0.0001114767948059889,
828,Amon Buchanan,<|endoftext|>,10 October 1982,True,1.0,0.0,0.11720432517923358,0.00019993637484622454,
829,Solomon Mack,<|endoftext|>,1820,True,1.0,0.0,0.7478262427258052,3.5692070051422346e-06,
830,Annual Review of Astronomy and Astrophysics,<|endoftext|>,Annual Reviews,True,1.0,0.9090909090909091,0.09044953921923567,0.00019971360092555085,
831,Gokulchandra Nag,<|endoftext|>,writer,False,1.0,1.0,0.00033140642371827695,0.0014987222655131673,
832,Mady Berry,<|endoftext|>,French,True,1.0,1.0,0.8831902378750297,1.3427535118488125e-06,
833,Sobiesęki Pierwsze,<|endoftext|>,Gmina Szczytniki,True,1.0,0.0,0.00700411491434763,0.00037919083008018043,
834,Jennifer Capriati Tennis,<|endoftext|>,Sega,True,1.0,1.0,0.712713326810978,1.268578822159242e-05,
835,Kink FM,<|endoftext|>,Netherlands,True,1.0,1.0,0.6996424428212962,3.893875292417199e-05,
836,Kink FM,<|endoftext|>,Netherlands,True,1.0,1.0,0.26845997018496004,1.5981498846022966e-05,
837,Iain Borden,<|endoftext|>,1962,True,1.0,1.0,0.8470050045604927,3.62375808986847e-06,
838,Anbe Vaa,<|endoftext|>,A. C. Tirulokchandar,True,1.0,0.0,0.04365743189625058,0.0005252056702652115,
839,Louis François Antoine Arbogast,<|endoftext|>,French,True,1.0,1.0,0.9786298953952597,9.673986308267176e-06,
840,Louis François Antoine Arbogast,<|endoftext|>,French,True,1.0,1.0,0.9829046964825324,1.2835513600976557e-06,
841,Mount Mahony,<|endoftext|>,Antarctica,True,1.0,1.0,0.8681066230354738,6.141690519344617e-05,
842,Glutathione S-transferase Mu 1,<|endoftext|>,human,True,1.0,1.0,0.9563047829786482,1.5231738277503152e-06,
843,The Alan Dale Show,<|endoftext|>,DuMont Television Network,True,1.0,0.8,0.16813958650400296,1.7540913973641305e-05,
844,The Alan Dale Show,<|endoftext|>,DuMont Television Network,True,1.0,0.5,0.09448004268071651,4.119197299212506e-05,
845,The Alan Dale Show,<|endoftext|>,DuMont Television Network,True,1.0,1.0,0.1711544468064028,2.977235400179112e-05,
846,You Pay Your Money,<|endoftext|>,Maclean Rogers,True,1.0,0.6666666666666666,0.021913994343343225,2.901569122428824e-05,
847,Hiro Poroiae,<|endoftext|>,midfielder,True,1.0,1.0,0.7093191294917596,8.427045209917403e-05,
848,Mark 19 torpedo,<|endoftext|>,Westinghouse Electric,True,1.0,0.0,0.30415865798449615,7.686732456565699e-05,
849,Mark 19 torpedo,<|endoftext|>,Westinghouse Electric,True,1.0,0.0,0.7558465403843161,1.0552316715550178e-06,
850,Mark 19 torpedo,<|endoftext|>,Westinghouse Electric,True,1.0,0.0,0.527292588731441,4.723252597531367e-06,
851,Mark 19 torpedo,<|endoftext|>,Westinghouse Electric,True,1.0,0.0,0.28175689931427816,4.5386789650033425e-06,
852,Mark 19 torpedo,<|endoftext|>,Westinghouse Electric,True,1.0,0.0,0.2714246497882452,4.14949774332217e-05,
853,Mark 19 torpedo,<|endoftext|>,Westinghouse Electric,True,1.0,0.0,0.04311396750835711,6.919220313615211e-06,
854,Hans Howaldt,<|endoftext|>,World War I,True,1.0,0.0,0.18537636642875727,3.303466445666011e-05,
855,Hans Howaldt,<|endoftext|>,World War I,True,1.0,0.0,0.21469611676990968,6.122176202446634e-05,
856,Hans Howaldt,<|endoftext|>,World War I,True,1.0,0.0,0.698514106839063,4.177665521573993e-07,
857,Kazimierz Rumsza,<|endoftext|>,1970,True,1.0,1.0,0.465371299609079,3.9447884325280245e-06,
858,Shark Energy,<|endoftext|>,Thailand,True,1.0,1.0,0.9564993124048277,9.88229319556132e-06,
859,Rhinocoryne,<|endoftext|>,Batillariidae,True,1.0,0.5,0.7863658475884127,4.750696521439612e-06,
860,Renaat Braem,<|endoftext|>,31 January 2001,True,1.0,0.0,0.4552601727497753,5.802119847805469e-06,
861,Béni Ferenczy,<|endoftext|>,Olga Fialka,True,1.0,0.0,0.6528997595352577,7.879268349741837e-05,
862,Béni Ferenczy,<|endoftext|>,Olga Fialka,True,1.0,0.0,0.06148766252790244,6.972521082652377e-05,
863,Béni Ferenczy,<|endoftext|>,Olga Fialka,True,1.0,0.0,0.05528557978294824,0.00023485783378187524,
864,Battle of Kudal-Sangamam,<|endoftext|>,1062,True,1.0,0.25,0.021403468726961878,4.455035743446288e-05,
865,Battle of Kudal-Sangamam,<|endoftext|>,1062,True,1.0,1.0,0.005695328849947672,1.0546919380264484e-05,
866,Battle of Kudal-Sangamam,<|endoftext|>,1062,True,1.0,0.25,0.12987872530588326,2.761966401911248e-05,
867,Tristan von Lahnstein,<|endoftext|>,Verbotene Liebe,True,1.0,0.0,0.21347692597467668,9.651216116553211e-06,
868,Tristan von Lahnstein,<|endoftext|>,Verbotene Liebe,True,1.0,0.0,0.27511850926164294,8.241663405072595e-06,
869,Tristan von Lahnstein,<|endoftext|>,Verbotene Liebe,True,1.0,0.0,0.040791679077439004,0.00042439625008772565,
870,Tristan von Lahnstein,<|endoftext|>,Verbotene Liebe,True,1.0,0.0,0.009491182920286044,0.0006891696450740403,
871,Jack Harkness,<|endoftext|>,Torchwood,True,1.0,1.0,0.2367927490910084,0.00017620478679944426,
872,Jack Harkness,<|endoftext|>,Torchwood,True,1.0,0.3333333333333333,0.534455628461993,2.389883804749567e-05,
873,Jack Harkness,<|endoftext|>,Torchwood,True,1.0,1.0,0.9636749896887167,1.1191048424484864e-05,
874,Jack Harkness,<|endoftext|>,Torchwood,True,1.0,1.0,0.8964497280325329,5.745339774668504e-06,
875,Jack Harkness,<|endoftext|>,Torchwood,True,1.0,1.0,0.9520552402066166,1.5148218256292423e-05,
876,Barahir,<|endoftext|>,Dagor Bragollach,True,1.0,0.0,0.27755282507094897,0.0001442312896079161,
877,Barahir,<|endoftext|>,Dagor Bragollach,True,1.0,0.0,0.3354002810685968,4.291399501795218e-05,
878,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.6666666666666666,0.17897787605615734,0.00016891188243937417,
879,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.3333333333333333,0.22575781808629272,0.000461769496178903,
880,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.0,0.5339231017071882,0.0002133864046190449,
881,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.0,0.19931483473811185,7.670278146329807e-05,
882,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.0,0.3846616017088288,0.00014035843071451122,
883,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.0,0.23287785797632068,0.00017418183658069275,
884,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.0,0.254570635048937,0.0007671639092504954,
885,Air Zimbabwe,<|endoftext|>,Harare International Airport,True,1.0,0.0,0.21487980502159,0.00011768873805505258,
886,Tamás Giák,<|endoftext|>,Miskolc,True,1.0,0.0,0.3957206853553956,1.5308141021046592e-05,
887,Tamás Giák,<|endoftext|>,Miskolc,True,1.0,0.0,0.1843682179910667,0.00015938873476328114,
888,Dena Feingold,<|endoftext|>,female,True,1.0,1.0,0.9302511874436548,7.795132300209939e-07,
889,Dena Feingold,<|endoftext|>,female,True,1.0,1.0,0.5663877419253931,4.951564547805751e-06,
890,Typhloseiopsis,<|endoftext|>,Phytoseiidae,True,1.0,0.0,0.4330801243777755,0.00017570188401773407,
891,Mildred Pierce,<|endoftext|>,California,True,1.0,0.75,0.998256509757715,1.0350885966056535e-07,
892,Mildred Pierce,<|endoftext|>,California,True,1.0,1.0,0.9944231933342471,1.5660323640912549e-06,
893,The Talons of Weng-Chiang,<|endoftext|>,Doctor Who,True,1.0,1.0,0.4698966105001772,9.259271326387769e-05,
894,Zbigniew Piątek,<|endoftext|>,Kielce,True,1.0,0.0,0.4042948905497852,3.830259323010267e-06,
895,Himmelblå,<|endoftext|>,Norway,True,1.0,1.0,0.9651139137246884,9.448784434934887e-07,
896,Jean François de Saint-Lambert,<|endoftext|>,French,True,1.0,1.0,0.7806034338665567,3.165975962052855e-05,
897,Said Halim Pasha,<|endoftext|>,Grand Vizier of the Ottoman Empire,True,1.0,0.0,0.5387639407777027,1.7043363295114375e-05,
898,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,1.0,0.9882190536043097,4.1145994793300883e-07,
899,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,1.0,0.8946508644491972,1.6984941239384e-06,
900,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,0.9230769230769231,0.35578928165542656,3.1363929542595705e-05,
901,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,0.5714285714285714,0.8253604759709957,7.951322895346375e-06,
902,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,1.0,0.9785886089350272,1.004314930304732e-06,
903,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,0.75,0.9265602640008126,7.681943130631079e-06,
904,Alexander Edler,<|endoftext|>,Vancouver Canucks,True,1.0,1.0,0.9948988728014506,3.239942174265701e-07,
905,"Slide, Kelly, Slide",<|endoftext|>,Metro-Goldwyn-Mayer,True,1.0,0.0,0.1827093671487511,4.299813935635943e-05,
906,"Slide, Kelly, Slide",<|endoftext|>,Metro-Goldwyn-Mayer,True,1.0,0.0,0.20871500417842687,6.351423149511178e-05,
907,"Slide, Kelly, Slide",<|endoftext|>,Metro-Goldwyn-Mayer,True,1.0,0.0,0.20484746894846334,0.00010608064823685284,
908,ISO 21500,<|endoftext|>,International Organization for Standardization,True,1.0,0.0,0.31465000728524306,5.337983285797365e-05,
909,KKWE,<|endoftext|>,Minnesota,True,1.0,1.0,0.976233100705052,6.161713617931635e-05,
910,"John Bowes, 10th Earl of Strathmore and Kinghorne",<|endoftext|>,"Mary Bowes, Countess of Strathmore and Kinghorne",True,1.0,0.0,0.23762611643903392,5.226372056767503e-05,
911,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.5,0.08139864718026592,1.2824874960469331e-05,
912,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.25,0.07112334654746698,1.1407006268399505e-05,
913,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.8,0.06032543127833044,3.2710681273783302e-06,
914,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.5,0.016669121663587645,5.5432290008723423e-05,
915,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.3333333333333333,0.009854018791225569,2.370810727808864e-05,
916,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,1.0,0.016437208506656833,8.638247894140101e-05,
917,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.75,0.006341851330869303,1.3045665710202076e-06,
918,WSG Wattens,<|endoftext|>,Austrian Regional League West,True,1.0,0.5,0.0056107458774012995,3.6583689808191537e-05,
919,Valeriy Brezdenyuk,<|endoftext|>,Zhmerynka,True,1.0,0.3333333333333333,0.010021394054612257,6.289171578372795e-05,
920,Novaustrosimulium,<|endoftext|>,Austrosimulium,True,1.0,1.0,0.028935247016363592,0.00010097324436236109,
921,NGC 1637,<|endoftext|>,Eridanus,True,1.0,0.3333333333333333,0.4679385157304297,1.0359858326866233e-06,
922,NGC 1637,<|endoftext|>,Eridanus,True,1.0,0.0,0.019769348265307265,4.0185224297511685e-05,
923,Aandiyur,<|endoftext|>,Uthangarai taluk,True,1.0,0.0,0.24012250242940472,2.631502179980833e-06,
924,Prey the Stars,<|endoftext|>,Koei,True,1.0,0.0,0.6285133771929944,3.6733810020893014e-05,
925,Prey the Stars,<|endoftext|>,Koei,True,1.0,1.0,0.034989220388538106,0.00026839389853282076,
926,Prey the Stars,<|endoftext|>,Koei,True,1.0,0.0,0.2586892072947196,2.7194728420944982e-05,
927,Prey the Stars,<|endoftext|>,Koei,True,1.0,0.0,0.05461991391307011,0.00013753894152703514,
928,Arnaud Boiteau,<|endoftext|>,7 November 1973,True,1.0,0.5,0.007524368567386514,0.0001299393884265426,
929,Aegean Speed Lines,<|endoftext|>,2005,True,1.0,1.0,0.9021001891132472,4.359540169189945e-07,
930,Thingol,<|endoftext|>,Menegroth,True,1.0,0.0,0.12399696518156757,4.354954830521471e-06,
931,Thingol,<|endoftext|>,Menegroth,True,1.0,0.1,0.11335899502140505,1.1866636998993939e-05,
932,Drownings at Nantes,<|endoftext|>,1793,True,1.0,1.0,0.9497875649557981,1.3451708015294698e-06,
933,Drownings at Nantes,<|endoftext|>,1793,True,1.0,0.2,0.17767575253064394,0.00014033648000933352,
934,Drownings at Nantes,<|endoftext|>,1793,True,1.0,1.0,0.9198912942568125,4.35481362371938e-06,
935,Haji Huud,<|endoftext|>,1141,True,1.0,1.0,0.009095703869170756,2.23220587166985e-05,
936,Hyundai Global 900,<|endoftext|>,Hyundai Motor Company,True,1.0,1.0,0.4479889904055697,0.00025502209101370583,
937,Hyundai Global 900,<|endoftext|>,Hyundai Motor Company,True,1.0,1.0,0.7219942513806668,0.00014229491396195278,
938,Hyundai Global 900,<|endoftext|>,Hyundai Motor Company,True,1.0,0.0,0.2829053919758168,0.0009455649758729945,
939,Hyundai Global 900,<|endoftext|>,Hyundai Motor Company,True,1.0,0.0,0.7499745091144009,9.035659069788419e-05,
940,Henry William Poor,<|endoftext|>,1915,True,1.0,1.0,0.7326446212125544,1.3136065051341846e-06,
941,Rose Angela Horan,<|endoftext|>,Saint Mary-of-the-Woods,True,1.0,0.0,0.1618790730048744,1.7784362295441712e-05,
942,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.288527778962932,2.2306991918178857e-05,
943,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.929433027593066,7.171049505531931e-07,
944,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.9478165801427657,2.83599539165153e-07,
945,JS 7.62,<|endoftext|>,2005,True,1.0,0.6666666666666666,0.8055996845739088,2.5391145056078763e-07,
946,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.9390130193086443,2.8724767471557427e-06,
947,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.1570571907791038,1.472950349264227e-05,
948,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.888447357589865,2.073980177877413e-07,
949,JS 7.62,<|endoftext|>,2005,True,1.0,0.6666666666666666,0.8232289189014043,2.60084177060619e-06,
950,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.9059715455791931,2.4460576068396988e-08,
951,JS 7.62,<|endoftext|>,2005,True,1.0,1.0,0.26022681620293053,8.293116817811304e-06,
